fscskey,fscs_seq,libname,city,state,zip,lat,lon,outlet_type
AL0134,002,PARNELL MEMORIAL LIBRARY,MONTEVALLO,AL,35115,33.10076902,-86.85832217,CE
AL0135,002,PELHAM PUBLIC LIBRARY,PELHAM,AL,35124,33.30656813,-86.80702961,CE
AL0136,002,WILSONVILLE - VERNICE STOUDENMIRE LIBRARY,WILSONVILLE,AL,35186,33.23558812,-86.48423774,CE
AL0137,002,NORTH SHELBY COUNTY LIBRARY,BIRMINGHAM,AL,35242,33.36514661,-86.71674344,CE
AL0137,003,MT LAUREL LIBRARY,BIRMINGHAM,AL,35242,33.40911489,-86.62953183,BR
AL0140,002,ALICEVILLE PUBLIC LIBRARY,ALICEVILLE,AL,35442,33.12932201,-88.1469879,CE
AL0141,002,CARROLLTON PUBLIC LIBRARY,CARROLLTON,AL,35447,33.25823594,-88.09440612,CE
AL0142,002,GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY,GORDO,AL,35466,33.318058,-87.90307611,CE
AL0143,002,REFORM PUBLIC LIBRARY,REFORM,AL,35481,33.37662122,-88.01597598,CE
AL0145,002,MCCAIN MEMORIAL PUBLIC LIBRARY,ASHVILLE,AL,35953,33.84668351,-86.27099618,CE
AL0146,002,MOODY - DORIS STANLEY MEMORIAL LIBRARY,MOODY,AL,35004,33.59377282,-86.4946671,CE
AL0147,002,ODENVILLE PUBLIC LIBRARY,ODENVILLE,AL,35120,33.68118673,-86.39640051,CE
AL0148,002,PELL CITY PUBLIC LIBRARY,PELL CITY,AL,35128,33.57857891,-86.27494808,CE
AL0151,002,YORK - HIGHTOWER MEMORIAL LIBRARY,YORK,AL,36925,32.48481753,-88.29420479,CE
AL0152,002,LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY,LIVINGSTON,AL,35470,32.5843678,-88.1893273,CE
AL0154,002,ANNISTON AND CALHOUN COUNTY PUBLIC LIBRARY,ANNISTON,AL,36202,33.6570854,-85.82799524,CE
AL0154,003,ANNISTON AND CALHOUN  COUNTY - CARVER BRANCH,ANNISTON,AL,36201,33.66233817,-85.83923345,BR
AL0154,006,ANNISTON AND CALHOUN COUNTY - BOOKMOBILE,ANNISTON,AL,36202,33.6570854,-85.82799524,BS
AL0155,002,JACKSONVILLE PUBLIC LIBRARY,JACKSONVILLE,AL,36265,33.81273655,-85.76126859,CE
AL0156,002,PIEDMONT PUBLIC LIBRARY,PIEDMONT,AL,36272,33.92375947,-85.61357107,CE
AL0157,002,AKRON PUBLIC LIBRARY,AKRON,AL,35441,32.87757868,-87.74150076,CE
AL0158,003,DOTHAN - ASHFORD BRANCH LIBRARY,ASHFORD,AL,36312,31.18291665,-85.23368076,BR
AL0158,008,DOTHAN HOUSTON COUNTY LIBRARY SYSTEM,DOTHAN,AL,36303,31.22876545,-85.39410401,CE
AL0158,009,DOTHAN HOUSTON COUNTY BOOKMOBILE,DOTHAN,AL,36303,31.22876545,-85.39410401,BS
AL0158,010,DOTHAN - WESTGATE BRANCH LIBRARY,DOTHAN,AL,36303,31.24004171,-85.43878174,BR
AL0159,002,BLOUNTSVILLE PUBLIC LIBRARY,BLOUNTSVILLE,AL,35031,34.07896423,-86.5896758,CE
AL0160,002,CHEROKEE PUBLIC LIBRARY,CHEROKEE,AL,35616,34.75637435,-87.97219085,CE
AL0161,002,BRENT - CENTREVILLE PUBLIC LIBRARY,CENTREVILLE,AL,35042,32.945043,-87.1507091,CE
AL0162,002,CHILTON - CLANTON PUBLIC LIBRARY,CLANTON,AL,35045,32.84072496,-86.62466429,CE
AL0162,003,CHILTON - CLANTON PUBLIC - JEMISON BRANCH LIBRARY,JEMISON,AL,35085,32.95877455,-86.74617012,BR
AL0162,004,CHILTON - CLANTON PUBLIC - MAPLESVILLE BRANCH,MAPLESVILLE,AL,36750,32.78833053,-86.8734589,BR
AL0163,002,CHOCTAW COUNTY PUBLIC LIBRARY,BUTLER,AL,36904,32.09057228,-88.22004691,CE
AL0163,003,CHOCTAW COUNTY PUBLIC - GILBERTOWN BRANCH,GILBERTOWN,AL,36908,31.8720286,-88.3154565,BR
AL0164,002,CITRONELLE MEMORIAL LIBRARY,CITRONELLE,AL,36522,31.09090422,-88.22898873,CE
AL0165,002,GROVE HILL PUBLIC LIBRARY,GROVE HILL,AL,36451,31.70536428,-87.77529902,CE
AL0166,006,GURLEY PUBLIC LIBRARY,GURLEY,AL,35748,34.69616324,-86.37178035,BR
AL0166,008,HUNTSVILLE PUBLIC - MADISON BRANCH LIBRARY,MADISON,AL,35758,34.7102852,-86.7441635,BR
AL0166,009,HUNTSVILLE PUBLIC - NEW HOPE PUBLIC LIBRARY,NEW HOPE,AL,35760,34.53902427,-86.39643865,BR
AL0166,013,HUNTSVILLE PUBLIC - TRIANA BRANCH,MADISON,AL,35756,34.58250434,-86.73443596,BR
AL0166,015,HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY BOOKMOBILE,HUNTSVILLE,AL,35804,34.723423,-86.59006497,BS
AL0166,022,HUNTSVILLE PUBLIC - TILLMAN HILL BRANCH,HAZEL GREEN,AL,35750,34.93427664,-86.57283781,BR
AL0166,023,HUNTSVILLE PUBLIC - MONROVIA BRANCH LIBRARY,HUNTSVILLE,AL,35806,34.81190107,-86.71592721,BR
AL0166,025,HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY,HUNTSVILLE,AL,35804,34.723423,-86.59006497,CE
AL0166,028,HUNTSVILLE PUBLIC - CAVALRY HILLS BRANCH,HUNTSVILLE,AL,35816,34.73785399,-86.61080172,BR
AL0166,029,SOUTH HUNTSVILLE PUBLIC LIBRARY,HUNTSVILLE,AL,35802,34.66172024,-86.53944398,BR
AL0166,030,NORTH HUNTSVILLE PUBLIC LIBRARY,HUNTSVILLE,AL,35810,34.76095573,-86.61066434,BR
AL0167,002,"EUTAW - JAMES C. POOLE, JR. MEMORIAL LIIBRARY",EUTAW,AL,35462,32.83666615,-87.88796245,CE
AL0168,002,GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY,GREENVILLE,AL,36037,31.83251758,-86.62712095,CE
AL0169,002,HALE COUNTY LIBRARY,GREENSBORO,AL,36744,32.70410915,-87.59307863,CE
AL0170,002,CHICKASAW - INA PULLEN SMALLWOOD MEMORIAL LIBRARY,CHICKASAW,AL,36611,30.76559632,-88.07775111,CE
AL0171,002,JACKSON - WHITE SMITH MEMORIAL LIBRARY,JACKSON,AL,36451,31.51247971,-87.8938141,CE
AL0172,002,MARION - PERRY COUNTY PUBLIC LIBRARY,MARION,AL,36756,32.63416674,-87.3190613,CE
AL0173,002,WOODVILLE PUBLIC LIBRARY,WOODVILLE,AL,35776,34.62712092,-86.27478027,CE
AL0174,002,CITY OF BAYOU LA BATRE PUBLIC LIBRARY,IRVINGTON,AL,36544,30.42565344,-88.24113461,CE
AL0175,002,SCOTTSBORO PUBLIC LIBRARY,SCOTTSBORO,AL,35768,34.66074379,-86.03512582,CE
AL0176,002,ONEONTA PUBLIC LIBRARY,ONEONTA,AL,35121,33.94409174,-86.47527313,CE
AL0177,002,THOMASVILLE PUBLIC LIBRARY,THOMASVILLE,AL,36784,31.91477712,-87.73552897,CE
AL0178,002,MACON COUNTY - TUSKEGEE PUBLIC LIBRARY,TUSKEGEE,AL,36083,32.4219104,-85.68913192,CE
AL0179,002,MOUNDVILLE PUBLIC LIBRARY,MOUNDVILLE,AL,35474,32.99747463,-87.62854766,CE
AL0180,002,UNIONTOWN PUBLIC LIBRARY,UNIONTOWN,AL,36786,32.450311,-87.5139923,CE
AL0181,002,PRICHARD PUBLIC LIBRARY,PRICHARD,AL,36610,30.7322731,-88.08391567,CE
AL0181,004,PRICHARD PUBLIC - MITCHELL BRANCH,EIGHT MILE,AL,36613,30.76000511,-88.16106634,BR
AL0182,003,WASHINGTON COUNTY PUBLIC - MCINTOSH BRANCH LIBRARY,MCINTOSH,AL,36553,31.26316067,-88.01878299,BR
AL0182,004,WASHINGTON COUNTY PUBLIC LIBRARY,CHATOM,AL,36518,31.46118154,-88.24348447,CE
AL0182,006,WASHINGTON COUNTY BOOKMOBILE,CHATOM,AL,36518,31.46118154,-88.24348447,BS
AL0184,002,EVERGREEN - CONECUH COUNTY PUBLIC LIBRARY,EVERGREEN,AL,36401,31.43398667,-86.9537125,CE
AL0186,002,MOBILE PUBLIC LIBRARY - BEN MAY MAIN LIBRARY,MOBILE,AL,36602,30.68708223,-88.05088804,CE
AL0186,004,MOBILE PUBLIC - PARKWAY BRANCH,MOBILE,AL,36602,30.63012502,-88.08897398,BR
AL0186,006,MOBILE PUBLIC - MOORER/SPRING HILL BRANCH,MOBILE,AL,36633,30.6951561,-88.14436335,BR
AL0186,008,MOBILE PUBLIC - TOULMINVILLE BRANCH,MOBILE,AL,36602,30.70907584,-88.0968704,BR
AL0186,011,MOBILE PUBLIC - SARALAND BRANCH LIBRARY,MOBILE,AL,36571,30.82491869,-88.0738143,BR
AL0186,013,MOBILE PUBLIC LIBRARY - BOOKMOBILE,MOBILE,AL,36633,30.6872197,-88.05062107,BS
AL0186,014,MOBILE PUBLIC - WEST REGIONAL LIBRARY,MOBILE,AL,36602,30.66199105,-88.17201986,BR
AL0186,015,MOBILE PUBLIC - THEODORE OAKS BRANCH,MOBILE,AL,36602,30.5551653,-88.1737474,BR
AL0186,016,MOBILE PUBLIC - TRINITY GARDENS COMMUNITY BRANCH LIBRARY,MOBILE,AL,36602,30.73259165,-88.11268622,BR
AL0186,017,SEMMES BRANCH,MOBILE,AL,36602,30.7787228,-88.2583999,BR
AL0186,018,GRAND BAY LIBRARY,GRAND BAY,AL,36541,30.47608945,-88.34234617,BR
AL0187,002,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - JULIETTE HAMPTON MOR,MONTGOMERY,AL,36104,32.37189867,-86.30540473,CE
AL0187,003,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - COLISEUM BOULEVARD B,MONTGOMERY,AL,36108,32.400013,-86.25942228,BR
AL0187,005,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY- GOVERNOR`S SQUARE BRA,MONTGOMERY,AL,36116,32.32900994,-86.24911497,BR
AL0187,008,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY- PIKE ROAD BRANCH,PIKE ROAD,AL,36064,32.34689713,-86.09096539,BR
AL0187,010,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - PINTLALA BRANCH,HOPE HULL,AL,36043,32.17648977,-86.3722206,BR
AL0187,011,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - RAMER BRANCH,RAMER,AL,36069,32.05212776,-86.218216,BR
AL0187,012,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - BERTHA P. WILLIAMS L,MONTGOMERY,AL,36108,32.35918039,-86.31680303,BR
AL0187,017,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY- EL LOWDER REGIONAL LI,MONTGOMERY,AL,36116,32.32630777,-86.19580167,BR
AL0187,022,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - RUFUS A. LEWIS REGIO,MONTGOMERY,AL,36108,32.34735863,-86.33878323,BR
AL0187,023,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY- HAMPSTEAD BRANCH,MONTGOMERY,AL,36116,32.31269224,-86.18746836,BR
AL0187,024,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - OUTREACH AND EXTENSI,MONTGOMERY,AL,36111,32.32900994,-86.24911497,BS
AL0188,002,WHITE HALL PUBLIC LIBRARY,WHITE HALL,AL,36040,32.29149237,-86.71672819,CE
AL0189,002,STEVENSON PUBLIC LIBRARY,STEVENSON,AL,35772,34.86865242,-85.83889775,CE
AL0190,002,KILLEN PUBLIC LIBRARY,KILLEN,AL,35645,34.85935211,-87.54064949,CE
AL0191,002,LEXINGTON PUBLIC LIBRARY,LEXINGTON,AL,35648,34.96817784,-87.37122348,CE
AL0192,002,AUTAUGA - PRATTVILLE PUBLIC LIBRARY,PRATTVILLE,AL,36067,32.45705407,-86.46952063,CE
AL0192,003,AUTAUGAVILLE PUBLIC LIBRARY,AUTAUGAVILLE,AL,36003,32.43159841,-86.65725615,BR
AL0192,004,BILLINGSLEY PUBLIC LIBRARY,BILLINGSLEY,AL,36006,32.65924456,-86.71823886,BR
AL0192,005,MARBURY PUBLIC LIBRARY,MARBURY,AL,36051,32.70108802,-86.47565451,BR
AL0193,002,FAYETTE COUNTY MEMORIAL LIBRARY,FAYETTE,AL,35555,33.68821722,-87.8308029,CE
AL0194,002,PHENIX CITY - RUSSELL COUNTY PUBLIC LIBRARY,PHENIX CITY,AL,36867,32.47520441,-85.01613617,CE
AL0195,005,SELMA - DALLAS COUNTY PUBLIC LIBRARY,SELMA,AL,36701,32.40915304,-87.02017982,CE
AL0196,002,WEAVER-BOLDEN BRANCH LIBRARY,TUSCALOOSA,AL,35401,33.18965525,-87.57939156,BR
AL0196,005,TUSCALOOSA PUBLIC LIBRARY,TUSCALOOSA,AL,35401,33.21628946,-87.56214136,CE
AL0196,009,TUSCALOOSA PUBLIC LIBRARY - BOOKMOBILE,TUSCALOOSA,AL,35401,33.21628946,-87.56214136,BS
AL0196,010,BROWN BRANCH LIBRARY,TUSCALOOSA,AL,35405,33.1224289,-87.5373383,BR
AL0197,002,WILCOX COUNTY LIBRARY,CAMDEN,AL,36726,31.9912868,-87.2889912,CE
AL0197,003,WILCOX COUNTY - PINE APPLE BRANCH LIBRARY,PINE APPLE,AL,36768,31.87512586,-86.98841852,BR
AL0197,004,WILCOX COUNTY - PINE HILL BRANCH LIBRARY,PINE HILL,AL,36769,31.98862839,-87.58972176,BR
AL0198,002,MONROE COUNTY PUBLIC LIBRARY,MONROEVILLE,AL,36460,31.5282743,-87.3229186,CE
AL0199,002,CULLMAN COUNTY PUBLIC LIBRARY,CULLMAN,AL,35055,34.17929071,-86.84219354,CE
AL0199,003,CULLMAN COUNTY PUBLIC - HANCEVILLE BRANCH,HANCEVILLE,AL,35077,34.05974992,-86.76720321,BR
AL0199,011,CULLMAN COUNTY PUBLIC - COLONY BRANCH LIBRARY,HANCEVILLE,AL,35072,33.94802089,-86.88860322,BR
AL0199,013,CULLMAN PUBLIC LIBARY - GARDEN CITY BRANCH LIBRARY,GARDEN CITY,AL,35070,34.01143506,-86.74938193,BR
AL0199,014,CULLMAN PUBLIC LIBRARY - GUY HUNT LIBRARY - HOLLY POND,HOLLY POND,AL,35083,34.17930228,-86.62279505,BR
AL0200,002,VALLEY - H. GRADY BRADSHAW CHAMBERS COUNTY LIBRARY,VALLEY,AL,36854,32.83809275,-85.17752846,CE
AL0200,003,LAFAYETTE PILOT PUBLIC LIBRARY,LAFAYETTE,AL,36862,32.89773183,-85.40026086,BR
AL0203,002,HOKES BLUFF PUBLIC LIBRARY,HOKES BLUFF,AL,35903,33.99191666,-85.86608127,CE
AL0204,002,RAGLAND PUBLIC LIBRARY,RAGLAND,AL,35131,33.74414438,-86.14434813,CE
AL0206,002,HAYNEVILLE - LOWNDES COUNTY PUBLIC LIBRARY,HAYNEVILLE,AL,36040,32.1840362,-86.57800299,CE
AL0208,002,IDER PUBLIC LIBRARY,IDER,AL,35981,34.6964989,-85.66815193,CE
AL0209,002,EUFAULA CARNEGIE LIBRARY,EUFAULA,AL,36027,31.89509582,-85.14560699,CE
AL0210,002,GRANT PUBLIC LIBRARY,GRANT,AL,35747,34.52549743,-86.25268557,CE
AL0211,002,DALEVILLE PUBLIC LIBRARY,DALEVILLE,AL,36322,31.315752,-85.7068863,CE
AL0216,002,COURTLAND PUBLIC LIBRARY,COURTLAND,AL,35618,34.66593932,-87.31044772,CE
AL0217,002,EVA PUBLIC LIBRARY,EVA,AL,35621,34.33220286,-86.75788886,CE
AL0218,002,CROSSVILLE PUBLIC LIBRARY,CROSSVILLE,AL,35962,34.2869374,-85.9920043,CE
AL0219,002,WALNUT GROVE - WESTSIDE PUBLIC LIBRARY,ALTOONA,AL,35990,34.05419156,-86.30752568,CE
AL0222,002,ORANGE BEACH PUBLIC LIBRARY,ORANGE BEACH,AL,36561,30.29228407,-87.57682042,CE
AL0223,002,SATSUMA PUBLIC LIBRARY,SATSUMA,AL,36572,30.84956731,-88.05771627,CE
AL0225,002,FALKVILLE PUBLIC LIBRARY,FALKVILLE,AL,35622,34.36869804,-86.90748597,CE
AL0226,002,SPRINGVILLE PUBLIC LIBRARY,SPRINGVILLE,AL,35146,33.77411274,-86.47316751,CE
AL0227,002,BRIDGEPORT - LENA CAGLE PUBLIC LIBRARY,BRIDGEPORT,AL,35740,34.94768907,-85.71327205,CE
AL0229,002,WEST BLOCTON PUBLIC LIBRARY,WEST BLOCTON,AL,35184,33.11696629,-87.11671453,CE
AL0231,002,CARBON HILL CITY LIBRARY,CARBON HILL,AL,35549,33.88994599,-87.52902228,CE
AL0238,001,OHATCHEE PUBLIC LIBRARY,OHATCHEE,AL,36271,33.78189471,-86.03744509,CE
AL0239,001,SOMERVILLE PUBLIC LIBRARY,SOMERVILLE,AL,35670,34.4734192,-86.79888157,CE
AL0240,001,CHELSEA PUBLIC LIBRARY,CHELSEA,AL,35043,33.34818197,-86.62953649,CE
AL0241,001,DUTTON PUBLIC LIBRARY,DUTTON,AL,35744,34.61020658,-85.91670218,CE
AL0243,001,SUMMERDALE - MARJORIE YOUNCE SNOOK PUBLIC LIBRARY,SUMMERDALE,AL,36580,30.48722078,-87.70174405,CE
AL0245,001,ECLECITC PUBLIC LIBRARY,ECLECTIC,AL,36024,32.63597862,-86.03462978,CE
AL0246,001,HOBSON CITY PUBLIC LIBRARY,HOBSON CITY,AL,36201,33.62043754,-85.84271236,CE
AL0247,001,MUNFORD PUBLIC LIBRARY,MUNFORD,AL,36268,33.53124613,-85.95363612,CE
AL0248,001,SOUTHSIDE PUBLIC LIBRARY,SOUTHSIDE,AL,35907,33.92298485,-86.02241872,CE
AL0249,001,STEELE PUBLIC LIBRARY,STEELE,AL,35987,33.94422149,-86.19913477,CE
AL0250,001,PINSON PUBLIC LIBRARY,PINSON,AL,35126,33.68946076,-86.68218988,CE
AL0251,001,GLENCOE PUBLIC LIBRARY,GLENCOE,AL,35905,33.95586786,-85.93399044,CE
AL0253,001,TOWN CREEK PUBLIC LIBRARY,TOWN CREEK,AL,35672,34.68251415,-87.40598298,CE
AL0254,001,JEFFERSON COUNTY LIBRARY COOPERATIVE,BIRMINGHAM,AL,35203,33.52037434,-86.80831917,CE
AL0256,001,PICKENS COUNTY COOPERATIVE LIBRARY,CARROLLTON,AL,35447,33.26288596,-88.09442138,CE
AL0257,001,R.L. HADDEN MEMORIAL LIBRARY,HENAGAR,AL,35978,34.63147118,-85.74514855,CE
AL8004,001,MOUNT VERNON PUBLIC LIBRARY,MOUNT VERNON,AL,36560,31.09253119,-87.99158473,CE
AL8007,005,LINDA DURAN PUBLIC LIBRARY,DECATUR,AL,35603,34.5194135,-86.8956061,CE
AL8008,001,SARDIS CITY PUBLIC LIBRARY,SARDIS CITY,AL,35956,34.17453775,-86.1227188,CE
AL8009,001,WOODSTOCK COMMUNITY LIBRARY,WOODSTOCK,AL,35074,33.20526126,-87.15365609,CE
AL8010,001,NEWBERN PUBLIC LIBARY,NEWBERN,AL,36765,32.5985755,-87.5330735,CE
AL8011,001,SPANISH FORT PUBLIC LIBRARY,SPANISH FORT,AL,36527,30.6707516,-87.89514163,CE
AL8012,001,ELBERTA PUBLIC LIBRARY,ELBERTA,AL,36530,30.41497041,-87.59827423,CE
AL8013,001,CENTER POINT PUBLIC LIBRARY,CENTER POINT,AL,35215,33.65268319,-86.69936365,CE
AL8014,001,MOON LAKE LIBRARY,MENTONE,AL,35984,34.56760023,-85.5683823,CE
AR0001,002,JOHN GOULD FLETCHER BRANCH LIBRARY,LITTLE ROCK,AR,72205,34.75913627,-92.3391495,BR
AR0001,003,DEE BROWN BRANCH LIBRARY,LITTLE ROCK,AR,72209,34.66932674,-92.35016633,BR
AR0001,004,ADOLPHINE F. TERRY BRANCH LIBRARY,LITTLE ROCK,AR,72212,34.77156827,-92.41114803,BR
AR0001,005,AMY SANDERS BRANCH LIBRARY,SHERWOOD,AR,72120,34.85190969,-92.22341913,BR
AR0001,006,ESTHER D. NIXON LIBRARY,JACKSONVILLE,AR,72076,34.86711505,-92.11274717,BR
AR0001,007,MAX MILAM LIBRARY,PERRYVILLE,AR,72126,35.0054359,-92.80549629,BR
AR0001,009,CENTRAL ARKANSAS LIBRARY SYSTEM - MAIN LIBRARY,LITTLE ROCK,AR,72201,34.74687581,-92.26687628,CE
AR0001,011,MAUMELLE PUBLIC LIBRARY,MAUMELLE,AR,72113,34.86418151,-92.40431971,BR
AR0001,012,SUE COWAN WILLIAMS LIBRARY,LITTLE ROCK,AR,72206,34.73235324,-92.28447727,BR
AR0001,015,SIDNEY SANDERS MCMATH,LITTLE ROCK,AR,72204,34.73433309,-92.37255867,BR
AR0001,016,ROOSEVELT THOMPSON BRANCH LIBRARY,LITTLE ROCK,AR,72223,34.7689553,-92.45462798,BR
AR0001,017,OLEY E. ROOKER LIBRARY,LITTLE ROCK,AR,72210,34.65916821,-92.42611694,BR
AR0001,018,HILLARY RODHAM CLINTON CHILDREN'S LIBRARY & LEARNING CENTER,LITTLE ROCK,AR,72204,34.74286654,-92.32810969,BR
AR0001,019,MILLIE M. BROOKS,WRIGHTSVILLE,AR,72206,34.6284523,-92.22227484,BR
AR0002,009,GREENLAND PUBLIC LIBRARY,GREENLAND,AR,72737,35.99659729,-94.17327109,BR
AR0002,010,LINCOLN PUBLIC LIBRARY,LINCOLN,AR,72744,35.9498673,-94.42362211,BR
AR0002,011,PRAIRIE GROVE PUBLIC LIBRARY,PRAIRIE GROVE,AR,72753,35.97231668,-94.33082581,BR
AR0002,012,WINSLOW PUBLIC LIBRARY,WINSLOW,AR,72959,35.79689401,-94.12719728,BR
AR0002,013,WEST FORK PUBLIC LIBRARY,WEST FORK,AR,72774,35.92513281,-94.18674475,BR
AR0002,014,SPRINGDALE PUBLIC LIBRARY,SPRINGDALE,AR,72764,36.18074796,-94.14305869,BR
AR0002,015,ELKINS PUBLIC LIBRARY,ELKINS,AR,72727,36.00405878,-94.00868983,BR
AR0002,017,FARMINGTON PUBLIC LIBRARY,FARMINGTON,AR,72730,36.04012296,-94.24896999,BR
AR0002,018,WASHINGTON COUNTY LIBRARY SYSTEM,FAYETTEVILLE,AR,72701,36.03420643,-94.17588038,CE
AR0003,013,MARION COUNTY LIBRARY,YELLVILLE,AR,72687,36.2254372,-92.68723292,CE
AR0004,014,PRESCOTT/NEVADA COUNTY LIBRARY,PRESCOTT,AR,71857,33.80299482,-93.38174305,BR
AR0004,015,PIKE COUNTY LIBRARY,MURFREESBORO,AR,71958,34.06188967,-93.68868259,BR
AR0004,016,BAINUM LIBRARY & LEARNING CENTER,GLENWOOD,AR,71943,34.32652286,-93.55067447,BR
AR0004,017,DELIGHT BRANCH LIBRARY,DELIGHT,AR,71940,34.03145213,-93.50289159,BR
AR0004,026,SOUTHWEST ARKANSAS REGIONAL LIBRARY,PRESCOTT,AR,71857,33.80299482,-93.38174305,CE
AR0005,005,GRANT COUNTY LIBRARY,SHERIDAN,AR,72150,34.30862042,-92.40142821,BR
AR0005,006,DALLAS COUNTY LIBRARY,FORDYCE,AR,71742,33.81575091,-92.40876008,BR
AR0005,010,ROY AND CHRISTINE STURGIS LIBRARY OF CLEVELAND COUNTY,RISON,AR,71665,33.95754248,-92.19195565,BR
AR0005,011,MID ARKANSAS REGIONAL LIBRARY,MALVERN,AR,72104,34.36392593,-92.81185916,CE
AR0005,013,FOHRELL PUBLIC LIBRARY,SPARKMAN,AR,71763,33.97146603,-92.86691284,BR
AR0005,014,BOOKMOBILE,MALVERN,AR,72104,34.36392593,-92.81185916,BS
AR0005,015,MABEL BOSWELL MEMORIAL LIBRARY,BRYANT,AR,72022,34.609848,-92.49547576,BR
AR0005,016,BOB HERZFELD MEMORIAL LIBRARY,BENTON,AR,72015,34.58131784,-92.57001502,BR
AR0006,004,GARLAND COUNTY LIBRARY,HOT SPRINGS,AR,71901,34.49717334,-93.03907009,CE
AR0006,008,GARLAND COUNTY LIBRARY BOOKMOBILE,HOT SPRINGS,AR,71901,34.49717334,-93.03907009,BS
AR0007,004,FULTON COUNTY LIBRARY- MAMMOTH SPRING,MAMMOTH SPRING,AR,72554,36.49567802,-91.54074866,BR
AR0007,005,FULTON COUNTY LIBRARY- SALEM,SALEM,AR,72576,36.37060158,-91.82364661,BR
AR0007,006,FULTON COUNTY LIBRARY-VIOLA,VIOLA,AR,72583,36.39371497,-91.98232274,BR
AR0007,007,CLEBURNE COUNTY LIBRARY-GREERS FERRY,GREERS FERRY,AR,72067,35.56648253,-92.18097686,BR
AR0007,008,MARY I. WOLD CLEBURNE COUNTY LIBRARY,HEBER SPRINGS,AR,72543,35.49210353,-92.04068761,BR
AR0007,009,CALICO ROCK BRANCH,CALICO ROCK,AR,72519,36.11857225,-92.13365172,BR
AR0007,010,HORSESHOE BEND BRANCH LIBRARY,HORSESHOE BEND,AR,72512,36.22870394,-91.76426083,BR
AR0007,011,MELBOURNE PUBLIC LIBRARY,MELBOURNE,AR,72556,36.05873112,-91.88931279,BR
AR0007,012,SHARP COUNTY LIBRARY-EVENING SHADE,EVENING SHADE,AR,72532,36.07171247,-91.61908718,BR
AR0007,013,SHARP COUNTY LIBRARY,HARDY,AR,72542,36.31682598,-91.48566288,BR
AR0007,014,SHARP COUNTY LIBRARY-WILLIFORD,WILLIFORD,AR,72482,36.29451234,-91.39686333,BR
AR0007,015,BESSIE BOEHM MOORE STONE COUNTY LIBRARY,MOUNTAIN VIEW,AR,72560,35.86952206,-92.12102513,BR
AR0007,017,SHARP COUNTY LIBRARY-CAVE CITY,CAVE CITY,AR,72521,35.94054021,-91.54809573,BR
AR0007,018,CLEBURNE COUNTY LIBRARY- QUITMAN,QUITMAN,AR,72131,35.38410191,-92.21332556,BR
AR0007,019,WHITE RIVER REGIONAL LIBRARY,MOUNTAIN VIEW,AR,72560,35.86762625,-92.12293244,CE
AR0008,002,PINE BLUFF JEFFERSON COUNTY LIBRARY SYSTEM,PINE BLUFF,AR,71601,34.22354498,-92.00345612,CE
AR0008,003,CARA MATHENY ECONOMOS/WHITE HALL PUBLIC LIBRARY,WHITE HALL,AR,71602,34.2761396,-92.0947725,BR
AR0008,004,DAVE BURDICK WATSON CHAPEL PUBLIC LIBRARY,PINE BLUFF,AR,71603,34.18700797,-92.0686493,BR
AR0008,006,LEENITA GOBER COTHRAN MEMORIAL REDFIELD PUBLIC LIBRARY,REDFIELD,AR,72132,34.44798276,-92.18486028,BR
AR0008,007,ALTHEIMER PUBLIC LIBRARY,ALTHEIMER,AR,72004,34.31562434,-91.84270479,BR
AR0009,002,JONESBORO / CRAIGHEAD COUNTY PUBLIC LIBRARY,JONESBORO,AR,72401,35.83380887,-90.707489,CE
AR0009,003,CARAWAY PUBLIC LIBRARY,CARAWAY,AR,72419,35.75809091,-90.32196043,BR
AR0009,004,MC ADAMS PUBLIC LIBRARY,LAKE CITY,AR,72437,35.81970213,-90.44397738,BR
AR0009,005,KOHN MEMORIAL LIBRARY,MONETTE,AR,72447,35.89029137,-90.3425892,BR
AR0009,006,POINSETT COUNTY LIBRARY,HARRISBURG,AR,72432,35.56335067,-90.71670523,BR
AR0009,008,MARKED TREE PUBLIC LIBRARY,MARKED TREE,AR,72365,35.52997213,-90.41859438,BR
AR0009,009,WEST POINSETT COUNTY LIBRARY,WEINER,AR,72479,35.62010202,-90.90099336,BR
AR0009,010,CCJPL BOOKMOBILE,JONESBORO,AR,72401,35.83380887,-90.707489,BS
AR0009,011,BROOKLAND PUBLIC LIBRARY,BROOKLAND,AR,72417,35.89958959,-90.58166506,BR
